# Angle [deg]	Magnitude [dB]
7.389999999999068336e+01	-3.153069002937595045e+01
7.399999999999067768e+01	-3.161749650260119182e+01
7.409999999999067199e+01	-3.170495373148051854e+01
7.419999999999066631e+01	-3.179306331778828820e+01
7.429999999999066063e+01	-3.188182691387154222e+01
7.439999999999065494e+01	-3.197124622205993205e+01
7.449999999999064926e+01	-3.206132299404026753e+01
7.459999999999064357e+01	-3.215205903019262479e+01
7.469999999999063789e+01	-3.224345617888652527e+01
7.479999999999063220e+01	-3.233551633573117812e+01
7.489999999999062652e+01	-3.242824144278097975e+01
7.499999999999062084e+01	-3.252163348768959850e+01
7.509999999999061515e+01	-3.261569450281123039e+01
7.519999999999060947e+01	-3.271042656424471318e+01
7.529999999999060378e+01	-3.280583179081664724e+01
7.539999999999059810e+01	-3.290191234300073830e+01
7.549999999999059241e+01	-3.299867042176764187e+01
7.559999999999058673e+01	-3.309610826736184919e+01
7.569999999999058105e+01	-3.319422815800260196e+01
7.579999999999057536e+01	-3.329303240849917955e+01
7.589999999999056968e+01	-3.339252336878279692e+01
7.599999999999056399e+01	-3.349270342234297715e+01
7.609999999999055831e+01	-3.359357498456635938e+01
7.619999999999055262e+01	-3.369514050097261304e+01
7.629999999999054694e+01	-3.379740244533854820e+01
7.639999999999054126e+01	-3.390036331770606637e+01
7.649999999999053557e+01	-3.400402564226682500e+01
7.659999999999052989e+01	-3.410839196511493299e+01
7.669999999999052420e+01	-3.421346485186325026e+01
7.679999999999051852e+01	-3.431924688511081456e+01
7.689999999999051283e+01	-3.442574066175716752e+01
7.699999999999050715e+01	-3.453294879015201957e+01
7.709999999999050146e+01	-3.464087388707267223e+01
7.719999999999049578e+01	-3.474951857451742399e+01
7.729999999999049010e+01	-3.485888547630722911e+01
7.739999999999048441e+01	-3.496897721448157625e+01
7.749999999999047873e+01	-3.507979640547978306e+01
7.759999999999047304e+01	-3.519134565609440557e+01
7.769999999999046736e+01	-3.530362755918425677e+01
7.779999999999046167e+01	-3.541664468913359798e+01
7.789999999999045599e+01	-3.553039959704324957e+01
7.799999999999045031e+01	-3.564489480563888435e+01
7.809999999999044462e+01	-3.576013280388246329e+01
7.819999999999043894e+01	-3.587611604126679055e+01
7.829999999999043325e+01	-3.599284692177931078e+01
7.839999999999042757e+01	-3.611032779751666055e+01
7.849999999999042188e+01	-3.622856096192856512e+01
7.859999999999041620e+01	-3.634754864267253538e+01
7.869999999999041052e+01	-3.646729299406040781e+01
7.879999999999040483e+01	-3.658779608907027381e+01
7.889999999999039915e+01	-3.670905991090327802e+01
7.899999999999039346e+01	-3.683108634406063686e+01
7.909999999999038778e+01	-3.695387716491571695e+01
7.919999999999038209e+01	-3.707743403175216201e+01
7.929999999999037641e+01	-3.720175847424184212e+01
7.939999999999037072e+01	-3.732685188233198659e+01
7.949999999999036504e+01	-3.745271549451302917e+01
7.959999999999035936e+01	-3.757935038542879624e+01
7.969999999999035367e+01	-3.770675745280242808e+01
7.979999999999034799e+01	-3.783493740363797286e+01
7.989999999999034230e+01	-3.796389073965900707e+01
7.999999999999033662e+01	-3.809361774195198791e+01
8.009999999999033093e+01	-3.822411845476580794e+01
8.019999999999032525e+01	-3.835539266843062478e+01
8.029999999999031957e+01	-3.848743990135039894e+01
8.039999999999031388e+01	-3.862025938102171807e+01
8.049999999999030820e+01	-3.875385002403288581e+01
8.059999999999030251e+01	-3.888821041499263487e+01
8.069999999999029683e+01	-3.902333878433802994e+01
8.079999999999029114e+01	-3.915923298496294080e+01
8.089999999999028546e+01	-3.929589046762166760e+01
8.099999999999027978e+01	-3.943330825503836223e+01
8.109999999999027409e+01	-3.957148291467392198e+01
8.119999999999026841e+01	-3.971041053007883193e+01
8.129999999999026272e+01	-3.985008667078110278e+01
8.139999999999025704e+01	-3.999050636063336128e+01
8.149999999999025135e+01	-4.013166404456006831e+01
8.159999999999024567e+01	-4.027355355363815193e+01
8.169999999999023998e+01	-4.041616806843735077e+01
8.179999999999023430e+01	-4.055950008055677358e+01
8.189999999999022862e+01	-4.070354135228348724e+01
8.199999999999022293e+01	-4.084828287430595140e+01
8.209999999999021725e+01	-4.099371482140863776e+01
8.219999999999021156e+01	-4.113982650608215863e+01
8.229999999999020588e+01	-4.128660632997605262e+01
8.239999999999020019e+01	-4.143404173312926275e+01
8.249999999999019451e+01	-4.158211914091202743e+01
8.259999999999018883e+01	-4.173082390861542024e+01
8.269999999999018314e+01	-4.188014026363557463e+01
8.279999999999017746e+01	-4.203005124518981006e+01
8.289999999999017177e+01	-4.218053864152358301e+01
8.299999999999016609e+01	-4.233158292456324290e+01
8.309999999999016040e+01	-4.248316318198531860e+01
8.319999999999015472e+01	-4.263525704667063110e+01
8.329999999999014904e+01	-4.278784062354282725e+01
8.339999999999014335e+01	-4.294088841377999444e+01
8.349999999999013767e+01	-4.309437323642779205e+01
8.359999999999013198e+01	-4.324826614743594178e+01
8.369999999999012630e+01	-4.340253635617726502e+01
8.379999999999012061e+01	-4.355715113952591366e+01
8.389999999999011493e+01	-4.371207575358630493e+01
8.399999999999010925e+01	-4.386727334321478367e+01
8.409999999999010356e+01	-4.402270484947454321e+01
8.419999999999009788e+01	-4.417832891523583783e+01
8.429999999999009219e+01	-4.433410178914189714e+01
8.439999999999008651e+01	-4.448997722821528100e+01
8.449999999999008082e+01	-4.464590639942812800e+01
8.459999999999007514e+01	-4.480183778060667521e+01
8.469999999999006945e+01	-4.495771706108921251e+01
8.479999999999006377e+01	-4.511348704262424292e+01
8.489999999999005809e+01	-4.526908754105810573e+01
8.499999999999005240e+01	-4.542445528941809130e+01
8.509999999999004672e+01	-4.557952384308392624e+01
8.519999999999004103e+01	-4.573422348780775337e+01
8.529999999999003535e+01	-4.588848115142425854e+01
8.539999999999002966e+01	-4.604222032016778599e+01
8.549999999999002398e+01	-4.619536096061742825e+01
8.559999999999001830e+01	-4.634781944836368694e+01
8.569999999999001261e+01	-4.649950850457354079e+01
8.579999999999000693e+01	-4.665033714174207802e+01
8.589999999999000124e+01	-4.680021061998121468e+01
8.599999999998999556e+01	-4.694903041529117615e+01
8.609999999998998987e+01	-4.709669420134866158e+01
8.619999999998998419e+01	-4.724309584639258475e+01
8.629999999998997851e+01	-4.738812542687993812e+01
8.639999999998997282e+01	-4.753166925960784539e+01
8.649999999998996714e+01	-4.767360995406781399e+01
8.659999999998996145e+01	-4.781382648677018210e+01
8.669999999998995577e+01	-4.795219429932991773e+01
8.679999999998995008e+01	-4.808858542202769826e+01
8.689999999998994440e+01	-4.822286862453537282e+01
8.699999999998993871e+01	-4.835490959541577638e+01
8.709999999998993303e+01	-4.848457115184939425e+01
8.719999999998992735e+01	-4.861171348093333222e+01
8.729999999998992166e+01	-4.873619441366859206e+01
8.739999999998991598e+01	-4.885786973251323673e+01
8.749999999998991029e+01	-4.897659351312594822e+01
8.759999999998990461e+01	-4.909221850056147218e+01
8.769999999998989892e+01	-4.920459651983993155e+01
8.779999999998989324e+01	-4.931357892037564028e+01
8.789999999998988756e+01	-4.941901705331879668e+01
8.799999999998988187e+01	-4.952076278036283696e+01
8.809999999998987619e+01	-4.961866901206286684e+01
8.819999999998987050e+01	-4.971259027316556001e+01
8.829999999998986482e+01	-4.980238329189351987e+01
8.839999999998985913e+01	-4.988790760958657700e+01
8.849999999998985345e+01	-4.996902620654395122e+01
8.859999999998984777e+01	-5.004560613938132718e+01
8.869999999998984208e+01	-5.011751918474903533e+01
8.879999999998983640e+01	-5.018464248377857473e+01
8.889999999998983071e+01	-5.024685918129176798e+01
8.899999999998982503e+01	-5.030405905347502937e+01
8.909999999998981934e+01	-5.035613911752574268e+01
8.919999999998981366e+01	-5.040300421667290465e+01
8.929999999998980797e+01	-5.044456757397347957e+01
8.939999999998980229e+01	-5.048075130841531433e+01
8.949999999998979661e+01	-5.051148690711289646e+01
8.959999999998979092e+01	-5.053671564771824620e+01
8.969999999998978524e+01	-5.055638896572815355e+01
8.979999999998977955e+01	-5.057046876187790474e+01
8.989999999998977387e+01	-5.057892764562993193e+01
